Time (s);Position (mm);Force (kN);Strain (%);
"18.7500";"0.3127";"1.0616";"0.0081"
"18.8000";"0.3133";"1.0612";"0.0081"
"18.8500";"0.3141";"1.0616";"0.0080"
"18.9000";"0.3152";"1.0680";"0.0081"
"18.9500";"0.3160";"1.0748";"0.0083"
"19.0000";"0.3167";"1.0758";"0.0081"
"19.0500";"0.3174";"1.0758";"0.0082"
"19.1000";"0.3184";"1.0797";"0.0083"
"19.1500";"0.3194";"1.0885";"0.0082"
"19.2000";"0.3201";"1.0906";"0.0082"
"19.2500";"0.3207";"1.0902";"0.0083"
"19.3000";"0.3216";"1.0935";"0.0084"
"19.3500";"0.3227";"1.1008";"0.0082"
"19.4000";"0.3234";"1.1052";"0.0084"
"19.4500";"0.3241";"1.1047";"0.0085"
"19.5000";"0.3249";"1.1066";"0.0085"
"19.5500";"0.3260";"1.1149";"0.0084"
"19.6000";"0.3268";"1.1201";"0.0085"
"19.6500";"0.3275";"1.1191";"0.0085"
"19.7000";"0.3282";"1.1205";"0.0084"
"19.7500";"0.3293";"1.1268";"0.0086"
"19.8000";"0.3302";"1.1345";"0.0088"
"19.8500";"0.3308";"1.1352";"0.0087"
"19.9000";"0.3315";"1.1347";"0.0088"
"19.9500";"0.3326";"1.1410";"0.0083"
"20.0000";"0.3336";"1.1492";"0.0088"
"20.0500";"0.3343";"1.1502";"0.0087"
"20.1000";"0.3350";"1.1500";"0.0087"
"20.1500";"0.3359";"1.1547";"0.0087"
"20.2000";"0.3369";"1.1627";"0.0090"
"20.2500";"0.3376";"1.1652";"0.0088"
"20.3000";"0.3383";"1.1642";"0.0088"
"20.3500";"0.3392";"1.1670";"0.0091"
"20.4000";"0.3402";"1.1760";"0.0091"
"20.4500";"0.3410";"1.1795";"0.0090"
"20.5000";"0.3416";"1.1794";"0.0089"
"20.5500";"0.3425";"1.1816";"0.0090"
"20.6000";"0.3435";"1.1892";"0.0092"
"20.6500";"0.3444";"1.1952";"0.0090"
"20.7000";"0.3450";"1.1941";"0.0090"
"20.7500";"0.3458";"1.1949";"0.0090"
"20.8000";"0.3468";"1.2028";"0.0091"
"20.8500";"0.3477";"1.2092";"0.0093"
"20.9000";"0.3483";"1.2092";"0.0092"
"20.9500";"0.3491";"1.2095";"0.0091"
"21.0000";"0.3501";"1.2156";"0.0091"
"21.0500";"0.3510";"1.2244";"0.0093"
"21.1000";"0.3517";"1.2251";"0.0094"
"21.1500";"0.3524";"1.2247";"0.0092"
"21.2000";"0.3533";"1.2298";"0.0094"
"21.2500";"0.3544";"1.2379";"0.0095"
"21.3000";"0.3551";"1.2410";"0.0093"
"21.3500";"0.3557";"1.2403";"0.0095"
"21.4000";"0.3566";"1.2425";"0.0097"
"21.4500";"0.3577";"1.2518";"0.0095"
